state,session.year_start,bill_number,description,status,url,Type, , , , , , , , , , , , , , , , , , 
VA,2012,HB189,"Child-placing agency; conscience clause. Provides that, to the extent allowed by federal law, no private child-placing agency shall be required to perform, assist, counsel, recommend, consent to, refer, or participate in any placement of a child for foster care or adoption when the proposed placement would violate the agency's written religious or moral convictions or policies. In addition, the bill provides that (i) the Commissioner of Social Services shall not deny an application for an initial license or renewal of a license, nor revoke a license, of any private child-placing agency and (ii) no state or local government entity shall deny a private child-placing agency any grant, contract, or participation in a government program because of the agency's objection to performing, assisting, counseling, recommending, consenting to, referring, or participating in a placement that violates the agency's written religious or moral convictions or policies. The bill provides that the refusal of a private child-placing agency to perform, assist, counsel, recommend, consent to, refer, or participate in a placement that violates its written moral or religious convictions or policies shall not form the basis of any claim for damages.",Passed,https://legiscan.com/VA/bill/HB189/2012,Adoption Bill,,,,,,,,,,,,,,,,,,
VA,2012,SB349,"Child-placing agency; conscience clause.  Provides that, to the extent allowed by federal law, no private child-placing agency shall be required to perform, assist, counsel, recommend, consent to, refer, or participate in any placement of a child for foster care or adoption when the proposed placement would violate the agency's written religious or moral convictions or policies. In addition, the bill provides that (i) the Commissioner of Social Services shall not deny an application for an initial license or renewal of a license, nor revoke a license, of any private child-placing agency and (ii) no state or local government entity shall deny a private child-placing agency any grant, contract, or participation in a government program because of the agency's objection to performing, assisting, counseling, recommending, consenting to, referring, or participating in a placement that violates the agency's written religious or moral convictions or policies. The bill provides that the refusal of a private child-placing agency to perform, assist, counsel, recommend, consent to, refer, or participate in a placement that violates its written moral or religious convictions or policies shall not form the basis of any claim for damages.",Passed,https://legiscan.com/VA/bill/SB349/2012,Adoption Bill,,,,,,,,,,,,,,,,,,
VA,2011,SB811,"Special license plates; ""In God We Trust."" Authorizes the issuance of special license plates bearing the national motto: ""In God We Trust.""",Passed,https://legiscan.com/VA/bill/SB811/2011,National Motto Display Act,,,,,,,,,,,,,,,,,,
VA,2014,SB236,"Student religious viewpoint expression. Codifies the right of students to (i) voluntarily pray or engage in religious activities or religious expression before, during, and after the school day in the same manner and to the same extent that students may engage in nonreligious activities or expression; (ii) organize prayer groups, religious clubs, ""see you at the pole"" gatherings, or other religious gatherings before, during, and after school to the same extent that students are permitted to organize other activities and groups; and (iii) wear clothing, accessories, or jewelry that displays religious messages or religious symbols in the same manner and to the same extent that other types of clothing, accessories, and jewelry are permitted. The bill also requires each school division to adopt a policy to permit a student speaker to express a religious viewpoint at any school event at which a student is permitted to publicly speak. The policy shall declare each such school event to be a limited public forum, provide a neutral method for the selection of student speakers, and require each school principal to provide a disclaimer in advance of each such school event that the school division does not endorse any religious viewpoint that may be expressed by student speakers.",Vetoed,https://legiscan.com/VA/bill/SB236/2014,Free Exercise of Religion,,,,,,,,,,,,,,,,,,
VA,2016,SB41,"Religious freedom; solemnization of marriage. Provides that no person shall be (i) required to participate in the solemnization of any marriage or (ii) subject to any penalty, any civil liability, or any other action by the Commonwealth, or its political subdivisions or representatives or agents, solely on account of such person's belief, speech, or action in accordance with a sincerely held religious belief or moral conviction that marriage is or should be recognized as the union of one man and one woman. The bill defines ""person"" as any (a) religious organization, (b) organization supervised or controlled by or operated in connection with a religious organization, (c) individual employed by a religious organization while acting in the scope of his paid or volunteer employment, (d) successor, representative, agent, agency, or instrumentality of any of the foregoing, or (e) clergy member or minister. The bill also defines ""penalty.""",Vetoed,https://legiscan.com/VA/bill/SB41/2016,Marriage,,,,,,,,,,,,,,,,,,
VA,2017,HB2025,"Religious freedom; solemnization of marriage. Provides that no person shall be (i) required to participate in the solemnization of any marriage or (ii) subject to any penalty by the Commonwealth, or its political subdivisions or representatives or agents, solely on account of such person's belief, speech, or action in accordance with a sincerely held religious belief or moral conviction that marriage is or should be recognized as the union of one man and one woman. The bill defines ""person"" as any (a) religious organization; (b) organization supervised by or controlled by or operated in connection with a religious organization; (c) individual employed by a religious organization while acting in the scope of his paid or volunteer employment; (d) successor, representative, agent, agency, or instrumentality of any of the foregoing; or (e) clergy member or minister. The bill also defines ""penalty."" This bill is identical to SB 1324.",Vetoed,https://legiscan.com/VA/bill/HB2025/2017,Marriage,,,,,,,,,,,,,,,,,,
VA,2017,SB1324,"Religious freedom; solemnization of marriage. Provides that no person shall be (i) required to participate in the solemnization of any marriage or (ii) subject to any penalty by the Commonwealth, or its political subdivisions or representatives or agents, solely on account of such person's belief, speech, or action in accordance with a sincerely held religious belief or moral conviction that marriage is or should be recognized as the union of one man and one woman. The bill defines ""person"" as any (a) religious organization; (b) organization supervised by or controlled by or operated in connection with a religious organization; (c) individual employed by a religious organization while acting in the scope of his paid or volunteer employment; (d) successor, representative, agent, agency, or instrumentality of any of the foregoing; or (e) clergy member or minister. The bill also defines ""penalty."" This bill is identical to HB 2025.",Vetoed,https://legiscan.com/VA/bill/SB1324/2017,Marriage,,,,,,,,,,,,,,,,,,
VT,2015,S0002,An act relating to the establishment of a State Latin Motto,Passed,https://legiscan.com/VT/bill/S0002/2015,National Motto Display Act,,,,,,,,,,,,,,,,,,
WA,2019,SB5166,Providing religious accommodations for postsecondary students.,Dead,https://legiscan.com/WA/bill/SB5166/2019,Free Exercise of Religion,,,,,,,,,,,,,,,,,,
WA,2017,HR4655,Concerning Religious Freedom Day.,Dead,https://legiscan.com/WA/bill/HR4655/2017,Religious Freedom Day,,,,,,,,,,,,,,,,,,
WA,2015,HB2752,Enacting the protection of the rights of religious exercise and conscience from government discrimination act.,Intro,https://legiscan.com/WA/bill/HB2752/2015,Free Exercise of Religion,,,,,,,,,,,,,,,,,,
WA,2017,HB1178,Enacting the protection of the rights of religious exercise and conscience from government discrimination act.,Intro,https://legiscan.com/WA/bill/HB1178/2017,Free Exercise of Religion,,,,,,,,,,,,,,,,,,
WA,2016,HB2631,Preventing discriminatory treatment by government of a person or entity based on beliefs and practices held with regard to marriage as the union between one man and one woman.,Intro,https://legiscan.com/WA/bill/HB2631/2015,Marriage,,,,,,,,,,,,,,,,,,
WA,2018,HB1217,Concerning the burdening of exercises of religion and freedom of conscience.,Intro,https://legiscan.com/WA/bill/HB1217/2017,Religious Freedom Restoration Act,,,,,,,,,,,,,,,,,,
WI,2013,SJR38,To amend section 18 of article I of the constitution; Relating to: religious liberty and the right of conscience (first consideration).,Dead,https://legiscan.com/WI/bill/SJR38/2013,Free Exercise of Religion,,,,,,,,,,,,,,,,,,
WI,2011,AJR135,To amend section 18 of article I of the constitution; relating to: religious liberty and the right of conscience (first consideration).,Intro,https://legiscan.com/WI/bill/AJR135/2011,Free Exercise of Religion,,,,,,,,,,,,,,,,,,
WI,2013,AJR43,To amend section 18 of article I of the constitution; Relating to: religious liberty and the right of conscience (first consideration).,Intro,https://legiscan.com/WI/bill/AJR43/2013,Free Exercise of Religion,,,,,,,,,,,,,,,,,,
WV,2018,HB4010,"The purpose of this bill is to provide that a religious representative or spiritual assembly, church or religious organization is not required to solemnize a marriage and a spiritual assembly, church or religious organization is not required to allow any building or property of the organization to be used to host a marriage ceremony if the marriage does not conform to the religious representative or spiritual assembly, church or religious organization’s sincerely held religious beliefs, to provide that a religious representative or spiritual assembly, church or religious organization is not subject to civil or criminal liability for such a denial, and to provide that the state and political subdivisions may not penalize or withhold benefits to any religious representative or spiritual assembly, church or religious organization for such a denial.",Dead,https://legiscan.com/WV/bill/HB4010/2018,Marriage,,,,,,,,,,,,,,,,,,
